nivel,familia,ciclo,municipio,tipo_centro,codigo_centro,centro,modalidad,turno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Alcalá de Henares,PÚBLICO,28000522,IES ANTONIO MACHADO,,
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Alcorcón,PÚBLICO,28026092,IES LOS CASTILLOS,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Aranjuez,PÚBLICO,28001629,IES DOMENICO SCARLATTI,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Cercedilla,PÚBLICO,28035342,IES LA DEHESILLA,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Collado Villalba,CONCERTADO,28046182,CPR INF-PRI-SEC SANTA MARIA,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Fuenlabrada,PÚBLICO,28074050,IES JOSE LUIS LOPEZ ARANGUREN,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Galapagar,PÚBLICO,28042620,IES INFANTA ELENA,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Guadarrama,CONCERTADO,28069303,CPR INF-PRI-SEC GSD GUADARRAMA,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Madrid,PÚBLICO,28020341,IES VIRGEN DE LA PALOMA,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Madrid,PÚBLICO,28020715,IES PIO BAROJA,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Madrid,PÚBLICO,28022724,IES CIUDAD ESCOLAR,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Madrid,PÚBLICO,28037028,IES ROSA CHACEL,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Madrid,PÚBLICO,28067331,CPR INF-PRI-SEC GSD LAS SUERTES,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Móstoles,PÚBLICO,28023194,IES FELIPE TRIGO,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Parla,CONCERTADO,28072168,CPR INF-PRI-SEC COLEGIO AQUILA,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,San Agustín del Guadalix,PÚBLICO,28046339,IES SAN AGUSTIN DE GUADALIX,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Soto del Real,CONCERTADO,28024812,CPR INF-PRI-SEC EL PILAR,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Torrejón de Ardoz,PÚBLICO,28030228,IES LEON FELIPE,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Tres Cantos,PÚBLICO,28042103,IES PINTOR ANTONIO LOPEZ,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Valdemoro,CONCERTADO,28067847,CPR INF-PRI-SEC COLEGIO VALLE DEL MIRO,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Torrelodones,CONCERTADO,28025166,CPR INF-PRI-SEC SAN IGNACIO DE LOYOLA,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Valdeolmos-Alalpardo,CONCERTADO,28067434,CPR INF-PRI-SEC COLEGIO ARULA,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Sevilla la Nueva,CONCERTADO,28069418,CPR INF-PRI-SEC COLEGIO NOVA HISPALIS,General,Diurno
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Leganés,PÚBLICO,28038291,IES SALVADOR DALI,,
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Madrid,CONCERTADO,28020028,CPR ES SANTA BARBARA,General,Vespertino
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Madrid,CONCERTADO,28065735,CPR INF-PRI-SEC EL VALLE II,General,Vespertino
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Madrid,CONCERTADO,28067321,CPR INF-PRI-SEC EL VALLE III,General,Vespertino
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Soto del Real,CONCERTADO,28024812,CPR INF-PRI-SEC EL PILAR,General,Vespertino
Grado Medio,Actividades físicas y deportivas,Guía en el medio natural y de tiempo libre,Sevilla la Nueva,CONCERTADO,28069418,CPR INF-PRI-SEC COLEGIO NOVA HISPALIS,General,Vespertino
Grado Medio,Administración y gestión,Gestión Administrativa,Sevilla la Nueva,CONCERTADO,28033473,CPR FPE CENTRO DE ESTUDIOS PROFESIONALES (C.E.P.),,
Grado Medio,Administración y gestión,Gestión Administrativa,Alcobendas,PÚBLICO,28038070,IES VIRGEN DE LA PAZ,,
Grado Medio,Administración y gestión,Gestión Administrativa,Alcorcón,PÚBLICO,28039700,IES JOSEFINA ALDECOA,,
Grado Medio,Administración y gestión,Gestión Administrativa,Alcorcón,PÚBLICO,28039529,CPR FPE JUAN XXIII,,
Grado Medio,Administración y gestión,Gestión Administrativa,Aranjuez,CONCERTADO,28001605,CPR INF-PRI-SEC LOYOLA,,
Grado Medio,Administración y gestión,Gestión Administrativa,Arganda del Rey,PÚBLICO,28036981,IES LA POVEDA,,
Grado Medio,Administración y gestión,Gestión Administrativa,Brunete,PÚBLICO,28050537,IES ALFONSO MORENO,,
Grado Medio,Administración y gestión,Gestión Administrativa,Buitrago del Lozoya,CONCERTADO,28001976,CPR PRI-SEC GSD INTERNATIONAL SCHOOL BUITRAGO,,
Grado Medio,Administración y gestión,Gestión Administrativa,Ciempozuelos,PÚBLICO,28002181,IES JUAN CARLOS I,,
Grado Medio,Administración y gestión,Gestión Administrativa,Collado Villalba,PÚBLICO,28045050,IES LAZARO CARDENAS,,
Grado Medio,Administración y gestión,Gestión Administrativa,Colmenar Viejo,PÚBLICO,28036991,IES ANGEL CORELLA,,
Grado Medio,Administración y gestión,Gestión Administrativa,Coslada,PÚBLICO,28042607,IES LUIS BRAILLE,,
Grado Medio,Administración y gestión,Gestión Administrativa,Cubas de la Sagra,PÚBLICO,28075509,IES SOR JUANA DE LA CRUZ,,
Grado Medio,Administración y gestión,Gestión Administrativa,Fuenlabrada,PÚBLICO,28033850,IES GASPAR MELCHOR DE JOVELLANOS,,
Grado Medio,Administración y gestión,Gestión Administrativa,Fuenlabrada,PÚBLICO,28077971,CP IFP FEDERICA MONTSENY,,
Grado Medio,Administración y gestión,Gestión Administrativa,Getafe,PÚBLICO,28003304,IES ALARNES,,
Grado Medio,Administración y gestión,Gestión Administrativa,Guadarrama,PÚBLICO,28040714,IES DE GUADARRAMA,,
Grado Medio,Administración y gestión,Gestión Administrativa,Leganés,PÚBLICO,28003894,IES LUIS VIVES,,
Grado Medio,Administración y gestión,Gestión Administrativa,Leganés,PÚBLICO,28042024,IES PABLO NERUDA,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28019312,IES EL LAGO,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28020341,IES VIRGEN DE LA PALOMA,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28020715,IES PIO BAROJA,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28020727,IES PARQUE ALUCHE,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28020831,IES TETUAN DE LAS VICTORIAS,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28020961,IES CALDERON DE LA BARCA,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28022724,IES CIUDAD ESCOLAR,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28030964,IES VALLECAS-MAGERIT,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28030976,IES LAS MUSAS,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28031002,IES LEONARDO DA VINCI,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28031014,IES MORATALAZ,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28038355,IES MIRASIERRA,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28038367,IES FRANCISCO TOMAS Y VALIENTE,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28038823,IES ISAAC NEWTON,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28039876,IES SALVADOR DALÍ,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28039891,IES VILLABLANCA,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28042656,IES CLARA DEL REY,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28057271,IES RENACIMIENTO,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28018472,IES SAN CRISTOBAL DE LOS ANGELES,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28007619,CPR ES JESÚS MARIA,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28008508,CPR INF-PRI-SEC NUESTRA SEÑORA DEL PILAR,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28008934,CPR INF-PRI-SEC LA SALLE-SAGRADO CORAZON,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28009604,CPR PRI-SEC SANTA MARIA DE LOS APOSTOLES,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28009884,CPR FPE TEIDE IV,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28011593,CPR INF-PRI-SEC CIUDAD DE LOS MUCHACHOS,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28013590,CPR INF-PRI-SEC RAFAELA YBARRA,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28013863,CPR INF-PRI-SEC LA SALLE,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28016271,CPR INF-PRI-SEC CENTRO CULTURAL SALMANTINO,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28018563,CPR FPE GONZALEZ CAÑADAS,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28019300,CPR ES MARIA INMACULADA,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28020399,CPR FPE ESCUELA PROFESIONAL JAVERIANA,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28022323,CPR FPE TEIDE II,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28022505,CPR ES PRIMERO DE MAYO,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28022578,CPR FPE JOSE RAMON OTERO,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28027941,CPR ES MARIA INMACULADA,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28032018,CPR FPE ESCUELA POLITECNICA GINER,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28032110,CPR FPE HEASE,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28039657,CPR ES SANTA ROSA DE LIMA,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28049614,CPR FPE FUNDACION TOMILLO,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28060786,CPR FPE ESCUELA EUROPEA AYUDANTES DE DIRECCION,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28081571,CPR INF-PRI-SEC GSD LAS ARTES,,
Grado Medio,Administración y gestión,Gestión Administrativa,Majadahonda,PÚBLICO,28039128,IES MARIA DE ZAYAS Y SOTOMAYOR,,
Grado Medio,Administración y gestión,Gestión Administrativa,Mejorada del Campo,PÚBLICO,28045025,IES LOS OLIVOS,,
Grado Medio,Administración y gestión,Gestión Administrativa,Móstoles,PÚBLICO,28038422,IES LUIS BUÑUEL,,
Grado Medio,Administración y gestión,Gestión Administrativa,Móstoles,PÚBLICO,28074852,IES EL CAÑAVERAL,,
Grado Medio,Administración y gestión,Gestión Administrativa,Parla,PÚBLICO,28032559,IES ENRIQUE TIERNO GALVAN,,
Grado Medio,Administración y gestión,Gestión Administrativa,Pinto,PÚBLICO,28043016,IES PABLO PICASSO,,
Grado Medio,Administración y gestión,Gestión Administrativa,Pozuelo de Alarcón,PÚBLICO,28040775,IES SAN JUAN DE LA CRUZ,,
Grado Medio,Administración y gestión,Gestión Administrativa,Rivas-Vaciamadrid,PÚBLICO,28044756,IES DUQUE DE RIVAS,,
Grado Medio,Administración y gestión,Gestión Administrativa,"Rozas de Madrid, Las",PÚBLICO,28028571,IES LAS ROZAS I,,
Grado Medio,Administración y gestión,Gestión Administrativa,San Agustín del Guadalix,PÚBLICO,28046339,IES SAN AGUSTIN DE GUADALIX,,
Grado Medio,Administración y gestión,Gestión Administrativa,San Fernando de Henares,PÚBLICO,28037065,IES REY FERNANDO VI,,
Grado Medio,Administración y gestión,Gestión Administrativa,San Martín de la Vega,PÚBLICO,28044768,IES ANSELMO LORENZO,,
Grado Medio,Administración y gestión,Gestión Administrativa,San Sebastián de los Reyes,PÚBLICO,28024642,IES JOAN MIRO,,
Grado Medio,Administración y gestión,Gestión Administrativa,Soto del Real,CONCERTADO,28024812,CPR INF-PRI-SEC EL PILAR,,
Grado Medio,Administración y gestión,Gestión Administrativa,Torrejón de Ardoz,PÚBLICO,28042681,IES VALLE INCLAN,,
Grado Medio,Administración y gestión,Gestión Administrativa,Valdemoro,PÚBLICO,28074062,IES NEIL ARMSTRONG,,
Grado Medio,Administración y gestión,Gestión Administrativa,Valdemoro,PÚBLICO,28067847,CPR INF-PRI-SEC COLEGIO VALLE DEL MIRO,,
Grado Medio,Administración y gestión,Gestión Administrativa,Villarejo de Salvanés,PÚBLICO,28025658,IES NUESTRA SEÑORA DE LA VICTORIA DE LEPANTO,,
Grado Medio,Administración y gestión,Gestión Administrativa,Aranjuez,PÚBLICO,28001629,IES DOMENICO SCARLATTI,,
Grado Medio,Administración y gestión,Gestión Administrativa,Getafe,PÚBLICO,28041615,IES SATAFI,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28020910,IES JUAN DE LA CIERVA,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28020934,IES CARDENAL CISNEROS,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28038379,IES ISLAS FILIPINAS,,
Grado Medio,Administración y gestión,Gestión Administrativa,Madrid,PÚBLICO,28020892,IES BEATRIZ GALINDO,,
Grado Medio,Administración y gestión,Gestión Administrativa,Pozuelo de Alarcón,CONCERTADO,28023819,CPR PRI-SEC RETAMAR,,
Grado Medio,Administración y gestión,Gestión Administrativa,Torrejón de Ardoz,PÚBLICO,28025014,IES ISAAC PERAL,,
Grado Medio,Agraria,Jardinería y floristería,Fuenlabrada,PÚBLICO,28074050,IES JOSE LUIS LOPEZ ARANGUREN,,
Grado Medio,Agraria,Jardinería y floristería,Fuenlabrada,PÚBLICO,28048294,IES HOTEL ESCUELA DE LA COMUNIDAD DE MADRID,,
Grado Medio,Agraria,Aprovechamiento y conservación del medio,Buitrago del Lozoya,CONCERTADO,28001976,CPR PRI-SEC GSD INTERNATIONAL SCHOOL BUITRAGO,,
Grado Medio,Agraria,Aprovechamiento y conservación del medio,Madrid,PÚBLICO,28046376,CP IFP ESCUELA DE LA VID,,
Grado Medio,Artes gráficas,Preimpresión digital,Algete,PÚBLICO,28040672,IES GUSTAVO ADOLFO BECQUER,,
Grado Medio,Artes gráficas,Preimpresión digital,Madrid,PÚBLICO,28020341,IES VIRGEN DE LA PALOMA,,
Grado Medio,Artes gráficas,Preimpresión digital,Madrid,PÚBLICO,28038379,IES ISLAS FILIPINAS,,
Grado Medio,Artes gráficas,Preimpresión digital,Madrid,PÚBLICO,28048282,IES PUERTA BONITA,,
Grado Medio,Artes gráficas,Preimpresión digital,Madrid,PÚBLICO,28011908,CPR INF-PRI-SEC TAJAMAR,,
Grado Medio,Artes gráficas,Preimpresión digital,Madrid,PÚBLICO,28012640,CPR INF-PRI-SEC SALESIANOS ATOCHA,,
Grado Medio,Artes gráficas,Preimpresión digital,Madrid,PÚBLICO,28062497,CPR INF-PRI-SEC CENTRO EDUCATIVO PONCE DE LEON,,
Grado Medio,Artes gráficas,Preimpresión digital,Móstoles,PÚBLICO,28038422,IES LUIS BUÑUEL,,
Grado Medio,Artes gráficas,Impresión gráfica,Móstoles,PÚBLICO,28048282,IES PUERTA BONITA,,
Grado Medio,Artes gráficas,Impresión gráfica,Móstoles,PÚBLICO,28012640,CPR INF-PRI-SEC SALESIANOS ATOCHA,,
Grado Medio,Artes gráficas,Postimpresión y acabados gráficos,Madrid,PÚBLICO,28038379,IES ISLAS FILIPINAS,General,
Grado Medio,Comercio y marketing,Actividades comerciales,Alcobendas,PÚBLICO,28038070,IES VIRGEN DE LA PAZ,,
Grado Medio,Comercio y marketing,Actividades comerciales,Alcorcón,PÚBLICO,28038100,IES LUIS BUÑUEL,,
Grado Medio,Comercio y marketing,Actividades comerciales,Boadilla del Monte,PÚBLICO,28058640,IES ARQUITECTO VENTURA RODRIGUEZ,,
Grado Medio,Comercio y marketing,Actividades comerciales,Collado Villalba,PÚBLICO,28002415,IES JAIME FERRAN,,
Grado Medio,Comercio y marketing,Actividades comerciales,Coslada,PÚBLICO,28042607,IES LUIS BRAILLE,,
Grado Medio,Comercio y marketing,Actividades comerciales,Fuenlabrada,PÚBLICO,28077971,CP IFP FEDERICA MONTSENY,,
Grado Medio,Comercio y marketing,Actividades comerciales,Leganés,PÚBLICO,28042024,IES PABLO NERUDA,,
Grado Medio,Comercio y marketing,Actividades comerciales,Madrid,PÚBLICO,28020715,IES PIO BAROJA,,
Grado Medio,Comercio y marketing,Actividades comerciales,Madrid,PÚBLICO,28022724,IES CIUDAD ESCOLAR,,
Grado Medio,Comercio y marketing,Actividades comerciales,Madrid,PÚBLICO,28042656,IES CLARA DEL REY,,
Grado Medio,Comercio y marketing,Actividades comerciales,Madrid,PÚBLICO,28044902,IES FRANCISCO DE QUEVEDO,,
Grado Medio,Comercio y marketing,Actividades comerciales,Madrid,PÚBLICO,28009884,CPR FPE TEIDE IV,,
Grado Medio,Comercio y marketing,Actividades comerciales,Madrid,PÚBLICO,28016271,CPR INF-PRI-SEC CENTRO CULTURAL SALMANTINO,,
Grado Medio,Comercio y marketing,Actividades comerciales,Madrid,PÚBLICO,28018563,CPR FPE GONZALEZ CAÑADAS,,
Grado Medio,Comercio y marketing,Actividades comerciales,Madrid,PÚBLICO,28022578,CPR FPE JOSE RAMON OTERO,,
Grado Medio,Comercio y marketing,Actividades comerciales,Madrid,PÚBLICO,28032018,CPR FPE ESCUELA POLITECNICA GINER,,
Grado Medio,Comercio y marketing,Actividades comerciales,Móstoles,PÚBLICO,28074852,IES EL CAÑAVERAL,,
Grado Medio,Comercio y marketing,Actividades comerciales,San Sebastián de los Reyes,PÚBLICO,28040799,IES JULIO PALACIOS,,
Grado Medio,Comercio y marketing,Actividades comerciales,Torrejón de Ardoz,PÚBLICO,28042681,IES VALLE INCLAN,,
Grado Medio,Comercio y marketing,Actividades comerciales,Valdemoro,CONCERTADO,28025324,CPR FPE ARZOBISPO MORCILLO,,
Grado Medio,Comercio y marketing,Actividades comerciales,Torrelodones,PÚBLICO,28037089,IES DIEGO VELAZQUEZ,,
Grado Medio,Comercio y marketing,Actividades comerciales,Daganzo de Arriba,PÚBLICO,28060385,IES MIGUEL DE CERVANTES,,
Grado Medio,Comercio y marketing,Actividades comerciales,Arganda del Rey,PÚBLICO,28082630,IES EDUARDO CAPA,,
Grado Medio,Comercio y marketing,Actividades comerciales,Madrid,PÚBLICO,28020119,IES GREGORIO MARAÑON,,
Grado Medio,Comercio y marketing,Actividades comerciales,Madrid,PÚBLICO,28021549,IES PALOMERAS VALLECAS,,
Grado Medio,Comercio y marketing,Actividades comerciales,Majadahonda,PÚBLICO,28039128,IES MARIA DE ZAYAS Y SOTOMAYOR,,
Grado Medio,Comercio y marketing,Actividades comerciales,Parla,PÚBLICO,28032559,IES ENRIQUE TIERNO GALVAN,,
Grado Medio,Comercio y marketing,Comercialización de productos alimentarios,Madrid,PÚBLICO,28031555,IES ESCUELA SUPERIOR DE HOSTELERIA Y TURISMO,,
Grado Medio,Comercio y marketing,Comercialización de productos alimentarios,Madrid,PÚBLICO,28048294,IES HOTEL ESCUELA DE LA COMUNIDAD DE MADRID,Intensivo,Vespertino
Grado Medio,Comercio y marketing,Comercialización de productos alimentarios,Majadahonda,PÚBLICO,28039128,IES MARIA DE ZAYAS Y SOTOMAYOR,Intensivo,Vespertino
Grado Medio,Comercio y marketing,Comercialización de productos alimentarios,Móstoles,PÚBLICO,28069431,CP IFP ESCUELA DE HOSTELERIA Y TURISMO SIMONE ORTEGA,Intensivo,Vespertino
Grado Medio,Comercio y marketing,"Obras de Interior, Decoración y Rehabilitación",Edificación y obra civil Alcalá de Henares,PÚBLICO,28000522,IES ANTONIO MACHADO,,
Grado Medio,Comercio y marketing,"Obras de Interior, Decoración y Rehabilitación",Madrid,PÚBLICO,28020341,IES VIRGEN DE LA PALOMA,General,Diurno
Grado Medio,Comercio y marketing,"Obras de Interior, Decoración y Rehabilitación",Madrid,PÚBLICO,28020341,IES VIRGEN DE LA PALOMA,,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Electricidad y electrónica Alcalá de Henares,PÚBLICO,28000467,IES ALONSO DE AVELLANEDA,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Alcorcón,PÚBLICO,28030241,IES PRADO DE SANTO DOMINGO,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Aranjuez,CONCERTADO,28001605,CPR INF-PRI-SEC LOYOLA,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Arganda del Rey,PÚBLICO,28036981,IES LA POVEDA,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Collado Villalba,PÚBLICO,28041597,IES LAS CANTERAS,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Colmenar Viejo,PÚBLICO,28036991,IES ANGEL CORELLA,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Coslada,PÚBLICO,28002580,IES MIGUEL CATALÁN,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Fuenlabrada,PÚBLICO,28039803,IES SALVADOR ALLENDE,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Getafe,PÚBLICO,28041615,IES SATAFI,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Leganés,PÚBLICO,28039864,IES JULIO VERNE,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Madrid,PÚBLICO,28019971,IES BARAJAS,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Madrid,PÚBLICO,28020341,IES VIRGEN DE LA PALOMA,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Madrid,PÚBLICO,28020570,IES SAN BLAS,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Madrid,PÚBLICO,28020703,IES ENRIQUE TIERNO GALVAN,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Madrid,PÚBLICO,28020727,IES PARQUE ALUCHE,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Madrid,PÚBLICO,28020910,IES JUAN DE LA CIERVA,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Madrid,PÚBLICO,28021549,IES PALOMERAS VALLECAS,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Madrid,PÚBLICO,28038367,IES FRANCISCO TOMAS Y VALIENTE,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Madrid,PÚBLICO,28047411,IES PRINCIPE FELIPE,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Madrid,PÚBLICO,28057271,IES RENACIMIENTO,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Madrid,PÚBLICO,28012640,CPR INF-PRI-SEC SALESIANOS ATOCHA,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Madrid,PÚBLICO,28013863,CPR INF-PRI-SEC LA SALLE,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Madrid,PÚBLICO,28014651,CPR PRI-SEC SANTO DOMINGO SAVIO,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Madrid,PÚBLICO,28022475,CPR INF-PRI-SEC SALESIANOS CARABANCHEL BEATO MIGUEL RÚA,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Madrid,PÚBLICO,28022578,CPR FPE JOSE RAMON OTERO,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,San Martín de Valdeiglesias,PÚBLICO,28045645,IES PEDRO DE TOLOSA,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,San Sebastián de los Reyes,PÚBLICO,28024642,IES JOAN MIRO,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Valdemoro,CONCERTADO,28025324,CPR FPE ARZOBISPO MORCILLO,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Madrid,PÚBLICO,28021252,IES PACIFICO,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Móstoles,PÚBLICO,28023194,IES FELIPE TRIGO,General,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Móstoles,PÚBLICO,28023194,IES FELIPE TRIGO,,
Grado Medio,Comercio y marketing,Instalaciones eléctricas y automáticas,Parla,PÚBLICO,28038446,IES NARCIS MONTURIOL,Intensivo,Diurno
Grado Medio,Comercio y marketing,Instalaciones de telecomunicaciones,Alcalá de Henares,PÚBLICO,28000522,IES ANTONIO MACHADO,General,
Grado Medio,Comercio y marketing,Instalaciones de telecomunicaciones,Alcobendas,PÚBLICO,28038070,IES VIRGEN DE LA PAZ,General,
Grado Medio,Comercio y marketing,Instalaciones de telecomunicaciones,Alcorcón,PÚBLICO,28030241,IES PRADO DE SANTO DOMINGO,General,
Grado Medio,Comercio y marketing,Instalaciones de telecomunicaciones,Alcorcón,PÚBLICO,28064214,CPR PRI-SEC ANDEL,General,
Grado Medio,Comercio y marketing,Instalaciones de telecomunicaciones,Aranjuez,CONCERTADO,28001605,CPR INF-PRI-SEC LOYOLA,General,
Grado Medio,Comercio y marketing,Instalaciones de telecomunicaciones,Buitrago del Lozoya,CONCERTADO,28001976,CPR PRI-SEC GSD INTERNATIONAL SCHOOL BUITRAGO,General,
